player_name,player_id,season,composite_rating,predicted_qbr,predicted_elo,attempts,total_pass_epa,pass_success_rate,cpoe,rush_attempts,rush_yards_per_game,total_rush_epa,total_wpa,third_down_success,red_zone_epa
B.Mayfield,00-0034855,2023,54.17148235113527,56.40203554919792,165.31309873828585,729.0,63.89356602997986,0.448559670781893,-0.20177963270635083,66.0,11.411764705882353,-12.511206379911805,1.9206157828948816,0.4358974358974359,-0.2319994346506474
T.Lawrence,00-0036971,2023,52.10778103487715,53.33032200884462,163.11388128789895,643.0,-6.536762167269545,0.4665629860031104,0.9032510841886202,70.0,19.941176470588236,1.389242048232323,0.3488432527742813,0.40236686390532544,-0.20753598603028683
J.Burrow,00-0036442,2023,50.95051584763601,52.7746304668214,154.9034328144963,402.0,3.454267252900064,0.472636815920398,1.2337517067577763,31.0,5.176470588235294,-3.5122415173973422,0.7166784070129812,0.40186915887850466,-0.12337024184895633
J.Browning,00-0035100,2023,50.56410766043314,51.49661411808204,158.69449541521584,284.0,33.9385805179244,0.4788732394366197,3.8662562831344767,27.0,7.470588235294118,9.535520887743427,1.3399452775716734,0.44155844155844154,0.07675208024820526
R.Wilson,00-0029263,2023,50.5226577955167,50.27810803231105,165.5675488569797,527.0,-23.82559504616292,0.43263757115749524,4.853044374879584,80.0,20.058823529411764,17.565661727054515,-0.20244643525161954,0.40853658536585363,0.056781737593795234
K.Murray,00-0035228,2023,48.333522761402335,47.57771962197195,159.89790150302335,305.0,-4.511824272915883,0.42295081967213116,-2.2770895928371955,45.0,14.352941176470589,6.737884347918376,0.4602836373732484,0.38636363636363635,0.25032632352318973
J.Flacco,00-0026158,2023,47.91112101791774,50.11764129501473,140.50063224145742,265.0,-27.50854142361974,0.4226415094339623,-1.350963885585467,12.0,0.8823529411764706,1.3700846953931531,0.16969286949787177,0.35714285714285715,-0.07404090937823744
N.Mullens,00-0033319,2023,45.80245972475179,51.127003598058735,113.4502734194022,164.0,16.294372940154474,0.43902439024390244,5.651789070009352,10.0,1.4705882352941178,-0.02329591986279178,0.6164267039399526,0.36363636363636365,-0.6064310206282643
T.Taylor,00-0028118,2023,45.452675431816814,48.76818142608337,124.06908029467007,218.0,2.7352547506835934,0.43577981651376146,4.384998795462818,38.0,11.588235294117647,-0.41283654625414945,-0.49603791230805105,0.3888888888888889,-0.8645192769412007
J.Dobbs,00-0033949,2023,44.19280389701912,45.43411175572251,131.44956471257203,484.0,-55.7965996093432,0.40702479338842973,-1.7743371015218035,79.0,24.764705882352942,15.570617508027004,-1.997908190605289,0.4012738853503185,0.001171862226236491
J.Fields,00-0036945,2023,43.57182229958771,45.45711675135267,125.12333475596722,459.0,-18.248511835236577,0.39869281045751637,0.7927931911122482,124.0,38.64705882352941,25.81475209187589,-0.12623021059203432,0.38311688311688313,-0.037999778184278694
D.Watson,00-0033537,2023,42.406139284547294,46.70764528616529,106.02857795834238,204.0,-19.563064396342952,0.4068627450980392,-0.32609927834886493,29.0,8.352941176470589,9.937375105540553,-1.5764589699874823,0.390625,0.45360227014363474
T.Heinicke,00-0031800,2023,42.25573721091162,43.721328305857554,122.38656576330908,155.0,10.087074517028162,0.43870967741935485,-9.087036467912629,15.0,7.294117647058823,10.075049788429169,-0.10271504757404948,0.48,0.04489375529988804
G.Minshew,00-0035289,2023,42.048078803370416,44.67131373938378,114.63654998866451,548.0,-0.5929341827440144,0.4233576642335766,-3.276565049284248,34.0,5.882352941176471,-2.775664137559943,0.7774982988845632,0.348993288590604,-0.3025036864346093
T.Bagent,00-0038416,2023,41.911769578674416,41.37787095188467,132.97146619192196,160.0,-22.27765812181772,0.4875,-2.432583164477694,23.0,6.411764705882353,11.023287959246257,-0.22867606309334076,0.4791666666666667,0.14134160181414337
D.Ridder,00-0038122,2023,41.696967054012376,42.929076374604385,121.5552164058345,439.0,-29.209272388380914,0.46697038724373574,-1.3355350295702617,53.0,11.352941176470589,-14.43581715768457,-0.21065750547901008,0.4186046511627907,-0.20337033745199606
E.Stick,00-0035282,2023,40.405880757095034,38.61779263544299,134.46793461633683,196.0,-25.622814637235074,0.41836734693877553,-4.807692722103299,27.0,8.470588235294118,8.037567018560367,-1.002123114868121,0.3392857142857143,-0.6615638835507168
A.O'Connell,00-0038579,2023,39.043212921656675,40.47628988946561,109.77464682828781,367.0,-22.137132950373424,0.41689373297002724,-3.9035496967179433,17.0,0.6470588235294118,-4.116635266691446,-1.5062772671130886,0.3333333333333333,0.006315733116633932
J.Garoppolo,00-0031345,2023,39.029644694937076,45.37809348627015,80.32875616164443,191.0,-16.556293947499988,0.4712041884816754,-1.94589148868214,20.0,2.2941176470588234,-2.7111202365194913,0.27668420778335123,0.46551724137931033,0.032125428102159695
W.Levis,00-0039152,2023,37.91945728339301,42.55940440393066,86.11923116108574,291.0,-5.541618705980238,0.40893470790378006,-0.38261012389109683,25.0,3.3529411764705883,-9.428326834575273,-0.6430632687883707,0.3263157894736842,-0.11808114700123486
K.Pickett,00-0038102,2023,37.896114413215585,39.82997041705207,102.20743486094872,361.0,-42.82244168332141,0.407202216066482,-2.1204296427388347,42.0,3.176470588235294,-5.1628800429785695,-0.5355570254887824,0.3925925925925926,-0.37322936707006293
S.Howell,00-0037077,2023,36.68081979017533,39.44341391077829,92.40731354215868,711.0,-94.34938552904342,0.4149085794655415,-0.42723776663050933,49.0,15.470588235294118,24.684257094320973,-1.0543218718297962,0.3870967741935484,0.10381592917732577
M.Jones,00-0036972,2023,35.669630947879774,35.88425246255783,103.61210832879783,380.0,-65.19322303028095,0.4263157894736842,-2.8927735786522386,27.0,5.647058823529412,-5.370463597837637,-1.7506155587529997,0.35398230088495575,0.12228760579725145
B.Young,00-0039150,2023,29.93937604191153,35.24968134848786,50.29915012694018,620.0,-141.45792507624213,0.3709677419354839,-1.4098406276282143,40.0,14.882352941176471,22.669299519575787,-2.9987513641544696,0.31413612565445026,-0.15522245596133338
R.Tannehill,00-0029701,2023,28.836156756553173,33.29714731346891,50.97983566022387,268.0,-19.496621936213163,0.40298507462686567,1.0427043244645402,17.0,4.352941176470588,-4.0678950850560796,0.41740926144747337,0.3176470588235294,-0.4974155732648776
Z.Wilson,00-0037013,2023,23.97898736045572,26.197090496011906,45.02881654370961,438.0,-108.58671014196474,0.3744292237442922,-3.127371265658832,37.0,12.411764705882353,-16.85752699665122,-2.561652817446552,0.2706766917293233,-0.32143089932721924
D.Jones,00-0035710,2023,23.181964291994067,29.630148512842513,16.557520861853448,211.0,-52.505756959136264,0.3933649289099526,0.2796642628370547,40.0,12.117647058823529,5.834527820233806,-0.4816204053889055,0.3770491803278688,-0.2791675460712704
T.Siemian,00-0032156,2023,21.292743726145687,20.104069745979928,54.69148847539017,167.0,-57.393975382900834,0.3413173652694611,-8.928197042809593,11.0,2.3529411764705883,-7.309838077169843,-1.2357705987301761,0.2857142857142857,-0.8505495216315497
T.DeVito,00-0038476,2023,19.943963339578254,23.536438195117896,20.725531636316077,237.0,-52.24359167202455,0.3333333333333333,-2.9026570242075693,36.0,11.470588235294118,-3.230508171973908,-1.0191413055176402,0.225,0.5745199749485197
B.Zappe,00-0038108,2023,19.065455253943643,22.24210112389744,19.709943354254392,246.0,-80.29737538995727,0.33739837398373984,-4.42770113154213,17.0,4.882352941176471,4.63150148303248,-1.9373850439323963,0.21621621621621623,1.1155511751632878
P.Mahomes,00-0033873,2022,83.9095851008453,82.66434894305061,304.6441678250959,834.0,245.04079036326084,0.5407673860911271,4.100697769763622,74.0,24.41176470588235,24.946783497324432,7.303626264926429,0.5,0.3381695465473413
J.Allen,00-0034857,2022,73.12986176181147,73.76364861018533,250.43635820849204,746.0,128.2162219592168,0.5107238605898123,1.271570554294064,137.0,47.529411764705884,44.31105720376855,3.356217645770694,0.5104166666666666,0.02602444667029776
J.Hurts,00-0036389,2022,67.56866404527831,65.8194093005879,242.51687684685743,637.0,87.03298841325787,0.4599686028257457,2.889977628995648,203.0,53.11764705882353,57.29488178388386,3.958007227504276,0.5,0.2189037361002628
T.Tagovailoa,00-0036212,2022,64.57665102555862,67.24518092094327,204.1731330375296,431.0,93.80422796508763,0.4918793503480278,1.432570229821119,24.0,4.117647058823529,-9.164482240914367,2.311305024901187,0.4322033898305085,0.10018056318710507
J.Burrow,00-0036442,2022,63.445544468385805,64.17819672607706,211.23982656566267,805.0,116.77592409761661,0.5018633540372671,3.109197187009665,90.0,19.235294117647058,6.836248103209073,3.3196763726913274,0.5,0.22798387719491467
